Department,Population,Murder Offenses,Murder Clearances,Murder Value_Stolen,NgMansl Offenses,NgMansl Clearances,Rape Value_Stolen,Rape Committed Offenses,Rape Committed Clearances,Rape Attempted Offenses,Rape Attempted Clearances,Robbery Highway Offenses,Robbery Highway Value_Stolen,Robbery Commercial_House Offenses,Robbery Commercial_House Value_Stolen,Robbery Gas/Service_Station Offenses,Robbery Gas/Service_Station Value_Stolen,Robbery Chain_Store Offenses,Robbery Chain_Store Value_Stolen,Robbery Residence Offenses,Robbery Residence Value_Stolen,Robbery Bank Offenses,Robbery Bank Value_Stolen,Robbery Miscellaneous Offenses,Robbery Miscellaneous Value_Stolen,Robbery Firearm Offenses,Robbery Firearm Clearances,Robbery Knife_Cutting_Instrument Offenses,Robbery Knife_Cutting_Instrument Clearances,Robbery Other_Dangerous_Weapon Offenses,Robbery Other_Dangerous_Weapon Clearances,Robbery Hands_Fists_Feet_etc. Offenses,Robbery Hands_Fists_Feet_etc. Clearances,AgAsslt Firearm Offenses,AgAsslt Firearm Clearances,AgAsslt Knife_Cutting_Instrument Offenses,AgAsslt Knife_Cutting_Instrument Clearances,AgAsslt Other_Dangerous_Weapon Offenses,AgAsslt Other_Dangerous_Weapon Clearances,AgAsslt Hands_Fists_Feet_etc. Offenses,AgAsslt Hands_Fists_Feet_etc. Clearances,Burglary Residence_Night Offenses,Burglary Residence_Night Value_Stolen,Burglary Residence_Day Offenses,Burglary Residence_Day Value_Stolen,Burglary Residence_Unknown Offenses,Burglary Residence_Unknown Value_Stolen,Burglary Non-residence_Night Offenses,Burglary Non-residence_Night Value_Stolen,Burglary Non-residence_Day Offenses,Burglary Non-residence_Day Value_Stolen,Burglary Non-residence_Unknown Offenses,Burglary Non-residence_Unknown Value_Stolen,Burglary Forcible_Entry Offenses,Burglary Forcible_Entry Clearances,Burglary Unlawful_Entry-No_Force Offenses,Burglary Unlawful_Entry-No_Force Clearances,Burglary Attempted_Forcible_Entry Offenses,Burglary Attempted_Forcible_Entry Clearances,Larceny Pocket-picking Offenses,Larceny Pocket-picking Value_Stolen,Larceny Purse-snatching Offenses,Larceny Purse-snatching Value_Stolen,Larceny Shoplifting Offenses,Larceny Shoplifting Value_Stolen,Larceny From_Motor_Vehicles Offenses,Larceny From_Motor_Vehicles Value_Stolen,Larceny MV_Parts_&_Accessories Offenses,Larceny MV_Parts_&_Accessories Value_Stolen,Larceny Bicycles Offenses,Larceny Bicycles Value_Stolen,Larceny From_Buildings Offenses,Larceny From_Buildings Value_Stolen,Larceny Coin-operated_Machines Offenses,Larceny Coin-operated_Machines Value_Stolen,Larceny All_Other Offenses,Larceny All_Other Value_Stolen,Larceny $200_and_Over Offenses,Larceny $200_and_Over Value_Stolen,Larceny $50_to_$200 Offenses,Larceny $50_to_$200 Value_Stolen,Larceny Under_$50 Offenses,Larceny Under_$50 Value_Stolen,Larceny Clearances,MVTheft Auto Offenses,MVTheft Auto Clearances,MVTheft Trucks_&_Buses Offenses,MVTheft Trucks_&_Buses Clearances,MVTheft Other_Vehicles Offenses,MVTheft Other_Vehicles Clearances,MVTheft Value_Stolen,Arson Structural Offenses,Arson Structural Clearances,Arson Structural Value_Damaged,Arson Mobile Offenses,Arson Mobile Clearances,Arson Mobile Value_Damaged,Arson Other Offenses,Arson Other Clearances,Arson Other Value_Damaged,SmAsslt Offenses,SmAsslt Clearances,Total_Value_Recovered,Murder Weapon Firearm,Murder Weapon Handgun,Murder Weapon Rifle,Murder Weapon Shotgun,Murder Weapon Other_gun,Murder Weapon Knife,Murder Weapon Blunt_Object,Murder Weapon Motor_Vehicle,Murder Weapon Personal_Weap,Murder Weapon Poison,Murder Weapon Explosives,Murder Weapon Fire,Murder Weapon Narcotics,Murder Weapon Asphyxiation,Murder Weapon Other,Murder Weapon Unknown,"Murder Relationship Spouse, Female","Murder Relationship Spouse, Male","Murder Relationship Live-In, Female","Murder Relationship Live-In, Male","Murder Relationship Ex-Live-In, Female","Murder Relationship Ex-Live-In, Male","Murder Relationship Co-Procreator, Female","Murder Relationship Co-Procreator, Male","Murder Relationship Parent, Female","Murder Relationship Parent, Male","Murder Relationship Child, Female","Murder Relationship Child, Male","Murder Relationship Sibling, Female","Murder Relationship Sibling, Male","Murder Relationship Grandparent, Female","Murder Relationship Grandparent, Male","Murder Relationship Grandchild, Female","Murder Relationship Grandchild, Male","Murder Relationship In-law, Female","Murder Relationship In-law, Male","Murder Relationship Stepparent, Female","Murder Relationship Stepparent, Male","Murder Relationship Stepchild, Female","Murder Relationship Stepchild, Male","Murder Relationship Other_Family, Female","Murder Relationship Other_Family, Male","Murder Relationship Neighbor, Female","Murder Relationship Neighbor, Male","Murder Relationship Acquaintance, Female","Murder Relationship Acquaintance, Male","Murder Relationship Boy/Girlfriend, Female","Murder Relationship Boy/Girlfriend, Male","Murder Relationship Babysittee, Female","Murder Relationship Babysittee, Male","Murder Relationship Child_of_Partner, Female","Murder Relationship Child_of_Partner, Male","Murder Relationship Ex-spouse, Female","Murder Relationship Ex-spouse, Male","Murder Relationship Employee, Female","Murder Relationship Employee, Male","Murder Relationship Employer, Female","Murder Relationship Employer, Male","Murder Relationship Friend, Female","Murder Relationship Friend, Male","Murder Relationship Same_Sex_Relat, Female","Murder Relationship Same_Sex_Relat, Male","Murder Relationship Oth_Known_Pers, Female","Murder Relationship Oth_Known_Pers, Male","Murder Relationship Stranger, Female","Murder Relationship Stranger, Male","Murder Relationship Unknown, Female","Murder Relationship Unknown, Male",Murder Circumstance Argument,Murder Circumstance LEOKA,Murder Circumstance Drug_Dealing,Murder Circumstance Gangland,Murder Circumstance Juvenile_Gang,Murder Circumstance Lovers_Quarrel,Murder Circumstance Mercy_Killing,Murder Circumstance Other_Felony,Murder Circumstance Other,Murder Circumstance Unknown,LEOKA Homicides,LEOKA Assault Offenses,LEOKA Assault Clearances
Burlington CSP,8611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38446,10,33803,0,0,1,0,3,15,0,0,8,1,8,3,0,0,0,0,0,0,0,0,6,1200,0,0,2,950,1,450,0,0,18,20938,19,22966,6,570,2,2,5,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,21,11,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canaan CSP,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1400,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4595,0,0,0,0,0,0,2,725,3,5320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canterbury CSP,4934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2366,18,37522,0,0,3,4440,3,6252,0,0,18,3,9,0,0,0,0,0,0,0,0,0,2,1320,2,14150,0,0,3,7378,0,0,13,62814,17,85528,2,133,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,26,12466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton PD,9294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,12,13862,0,0,2,1000,6,4612,0,0,11,3,8,3,3,2,0,0,0,0,6,1812,12,10242,3,202,3,6651,10,58931,0,0,50,79453,43,155811,15,1252,26,228,28,2,0,0,0,1,0,11501,0,0,0,0,0,0,0,0,0,10,4,10386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaplin CSP,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,41735,4,1740,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,6,4210,1,5000,0,0,4,4099,0,0,2,504,10,13543,3,270,0,0,2,3,0,1,0,0,0,7100,0,0,0,0,0,0,0,0,0,19,9,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire PD,30011,0,0,0,0,0,0,0,0,0,0,1,50,0,0,2,45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,2,7,8,12,19912,40,109385,0,0,7,11358,12,6318,0,0,39,15,20,6,12,0,0,0,0,0,28,5920,49,46224,19,6949,4,1101,55,275194,0,0,56,33175,118,363802,39,4393,54,368,38,8,3,0,0,2,0,80952,0,0,0,0,0,0,0,0,0,114,106,8233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Chester CSP,3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28480,4,10018,0,0,0,0,3,22450,0,0,3,1,5,4,0,0,0,0,0,0,0,0,1,6100,4,10000,0,0,3,2601,0,0,7,9240,14,27857,1,84,0,0,4,2,1,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,18,10,22801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton PD,13769,0,0,0,0,0,0,7,1,0,0,0,0,1,700,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,5,3,4,5,4,5547,22,36005,0,0,6,6391,22,51026,0,0,20,10,29,11,5,0,0,0,0,0,86,24648,28,8536,11,3634,13,5300,0,0,0,0,129,104943,124,139848,62,6119,81,1094,71,2,0,0,0,0,0,2500,1,0,150,0,0,0,1,1,1,145,123,52656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colchester CSP,15299,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,4,9227,21,55663,0,0,5,6924,7,27624,0,0,23,4,11,1,3,0,0,0,0,0,11,2028,14,2729,5,30665,2,2882,10,32374,0,0,34,62223,44,130625,18,2114,14,162,27,2,0,0,0,0,0,11500,0,0,0,0,0,0,4,2,190,105,74,16181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colebrook CSP,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,10389,0,0,0,0,1,800,0,0,6,1,2,1,0,0,0,0,0,0,0,0,1,260,1,800,0,0,0,0,0,0,1,1660,3,2720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia CSP,5226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1250,3,5280,0,0,1,11699,3,2141,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,11731,2,2700,0,0,1,978,0,0,11,9615,16,24534,4,490,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornwall CSP,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2710,3,3301,0,0,2,7564,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,0,0,13,7749,11,7573,2,290,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry PD,12095,0,0,0,0,0,0,5,1,0,0,0,0,1,260,0,0,0,0,0,0,3,11742,0,0,0,0,1,1,1,0,2,1,0,0,1,1,0,0,5,4,1,350,13,69780,38,61749,3,547,3,1074,12,10192,35,3,30,3,5,0,0,0,0,0,2,618,20,4317,7,3030,3,510,11,30812,0,0,75,48492,63,84079,33,3287,22,413,11,4,1,0,0,2,0,34550,1,1,155900,0,0,0,0,0,0,74,57,39368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cromwell PD,13532,0,0,0,0,0,0,1,0,0,0,0,0,1,50,0,0,2,7150,0,0,1,605247,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,25,73366,0,0,0,0,3,570,0,0,0,0,14,0,7,0,7,2,5,380,3,349,82,2451,90,68255,22,20319,0,0,63,74875,1,0,32,14883,124,174282,66,6263,108,967,65,9,0,2,1,5,0,94350,0,0,0,0,0,0,0,0,0,110,100,25530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danbury PD,78697,1,1,0,0,0,0,33,1,1,0,46,8169,12,4137,0,0,4,9006,5,20185,0,0,9,1696,21,4,10,2,8,3,37,8,0,0,7,2,10,3,36,19,110,251964,149,350912,0,0,28,16239,56,114598,0,0,192,14,127,8,24,4,2,725,2,0,334,396988,281,194409,85,13877,18,2650,306,529080,4,870,151,157309,518,1254922,341,35632,324,5354,360,53,5,8,0,1,0,391775,3,0,0,2,0,0,0,0,0,57,35,322341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3
Darien PD,20615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3650,1,0,0,0,0,0,1,1,0,0,0,0,1,1,3,2,8,13000,8,33966,0,0,1,1020,4,2330,0,0,3,1,17,7,1,0,1,510,0,0,9,3298,43,50844,10,24110,7,1734,5,10860,0,0,46,267309,69,355901,24,2646,28,118,29,9,1,0,0,0,0,83084,0,0,0,1,1,5000,0,0,0,60,56,62678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deep River CSP,4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,6,218280,0,0,2,1678,4,7937,0,0,6,1,6,3,0,0,0,0,0,0,1,709,0,0,0,0,0,0,3,5814,0,0,12,18148,13,24506,1,165,2,0,8,8,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,26,23,6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby PD,13028,0,0,0,0,0,0,1,0,0,0,4,829,2,101,0,0,1,172,2,501,0,0,0,0,2,1,1,0,3,1,3,0,2,2,4,3,3,2,3,2,31,29024,4,4201,1,47001,38,12159,2,100,0,0,51,5,19,2,6,1,1,20,3,47,62,5845,64,12638,23,7792,15,2167,47,41920,0,0,56,42745,96,106390,59,5422,116,1362,58,26,4,1,1,0,0,114502,0,0,0,0,0,0,0,0,0,107,100,81183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
Durham CSP,6968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,76,1,1,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,7,14782,6,3524,0,0,0,0,5,11585,0,0,6,1,11,2,1,0,0,0,0,0,2,252,11,22191,4,7300,0,0,0,0,0,0,22,24384,28,53355,6,747,5,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastford CSP,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2100,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000,0,0,0,0,0,0,2,63161,3,71161,0,0,0,0,0,1,1,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,4,3,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Granby CSP,4989,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,710,2,1099,0,0,4,9586,5,2508,0,0,8,1,4,0,0,0,0,0,0,0,1,1,6,7938,4,101,2,300,1,600,0,0,7,20250,10,28653,5,528,6,9,1,3,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,15,6,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Haddam CSP,8762,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,256,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,5346,28,75155,0,0,3,2750,14,52297,0,0,31,9,16,6,1,0,0,0,0,0,0,0,6,1609,0,0,1,160,4,1060,0,0,63,494362,57,496257,8,836,9,98,15,1,0,4,0,1,0,12500,0,0,0,0,0,0,0,0,0,63,40,53964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Hampton PD,14039,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,7,13,9854,7,9375,14,28975,6,4325,1,0,1,0,25,9,15,1,2,0,3,456,3,271,16,3460,54,22319,15,5196,5,1670,54,92282,0,0,47,64241,114,184634,41,4727,42,534,22,3,0,0,0,3,1,16400,0,0,0,0,0,0,0,0,0,36,36,53806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
East Hartford PD,52125,0,0,0,0,0,0,21,13,2,2,17,8554,17,4950,2,54,8,1080,23,24330,3,56378,9,857,23,5,7,3,8,2,41,18,0,0,25,20,30,23,17,12,77,109873,172,208995,0,0,28,81296,48,169121,0,0,194,32,109,12,22,6,0,0,1,2,181,17156,82,37105,273,102334,58,8753,146,146956,8,244,222,181592,314,471939,181,19125,476,3078,174,113,11,1,0,21,0,710390,0,4,0,2,0,4,7,1,14,1062,795,736703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
East Haven PD,29637,0,0,0,0,0,0,0,1,0,0,6,1711,2,3,0,0,0,0,1,600,1,2900,3,402,6,1,1,0,0,0,6,4,0,0,3,1,6,0,3,1,35,113390,64,60954,0,0,8,10888,10,6195,0,0,63,11,38,8,16,4,0,0,0,0,121,16650,204,103421,23,13036,21,15276,135,691980,0,0,108,344721,256,1171798,108,11788,248,1498,105,78,8,0,0,31,2,314348,2,1,2,2,0,2,0,0,0,194,82,273560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
East Lyme CSP,19051,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,10,9714,16,55748,0,0,3,1100,10,23568,0,0,21,3,15,5,3,0,0,0,0,0,28,5316,24,18225,7,4290,2,1800,9,10661,1,200,67,76529,85,114396,23,2300,30,325,37,4,0,0,0,2,0,35600,1,0,1,1,0,1,1,1,250,81,59,38854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Easton PD,7645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,3,16545,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,5,1758,0,0,0,0,7,7069,0,0,7,2822,15,11181,3,433,1,35,2,1,0,0,0,0,0,3000,0,0,0,1,1,1200,2,1,2,17,15,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Windsor PD,10323,0,0,0,0,0,0,3,0,0,0,1,100,1,116,0,0,0,0,0,0,0,0,1,1000,0,0,0,0,0,1,3,2,0,0,1,1,1,1,6,5,8,10320,21,13702,0,0,14,23479,12,26524,0,0,36,4,15,5,4,0,0,0,0,0,34,6966,33,31318,34,41209,1,200,29,28533,0,0,95,317792,127,419991,52,5568,47,459,49,15,4,1,0,4,0,183786,3,0,2250,1,0,15000,2,2,300,152,87,67159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
