Department,Population,Murder Offenses,Murder Clearances,Murder Value_Stolen,NgMansl Offenses,NgMansl Clearances,Rape Value_Stolen,Rape Committed Offenses,Rape Committed Clearances,Rape Attempted Offenses,Rape Attempted Clearances,Robbery Highway Offenses,Robbery Highway Value_Stolen,Robbery Commercial_House Offenses,Robbery Commercial_House Value_Stolen,Robbery Gas/Service_Station Offenses,Robbery Gas/Service_Station Value_Stolen,Robbery Chain_Store Offenses,Robbery Chain_Store Value_Stolen,Robbery Residence Offenses,Robbery Residence Value_Stolen,Robbery Bank Offenses,Robbery Bank Value_Stolen,Robbery Miscellaneous Offenses,Robbery Miscellaneous Value_Stolen,Robbery Firearm Offenses,Robbery Firearm Clearances,Robbery Knife_Cutting_Instrument Offenses,Robbery Knife_Cutting_Instrument Clearances,Robbery Other_Dangerous_Weapon Offenses,Robbery Other_Dangerous_Weapon Clearances,Robbery Hands_Fists_Feet_etc. Offenses,Robbery Hands_Fists_Feet_etc. Clearances,AgAsslt Firearm Offenses,AgAsslt Firearm Clearances,AgAsslt Knife_Cutting_Instrument Offenses,AgAsslt Knife_Cutting_Instrument Clearances,AgAsslt Other_Dangerous_Weapon Offenses,AgAsslt Other_Dangerous_Weapon Clearances,AgAsslt Hands_Fists_Feet_etc. Offenses,AgAsslt Hands_Fists_Feet_etc. Clearances,Burglary Residence_Night Offenses,Burglary Residence_Night Value_Stolen,Burglary Residence_Day Offenses,Burglary Residence_Day Value_Stolen,Burglary Residence_Unknown Offenses,Burglary Residence_Unknown Value_Stolen,Burglary Non-residence_Night Offenses,Burglary Non-residence_Night Value_Stolen,Burglary Non-residence_Day Offenses,Burglary Non-residence_Day Value_Stolen,Burglary Non-residence_Unknown Offenses,Burglary Non-residence_Unknown Value_Stolen,Burglary Forcible_Entry Offenses,Burglary Forcible_Entry Clearances,Burglary Unlawful_Entry-No_Force Offenses,Burglary Unlawful_Entry-No_Force Clearances,Burglary Attempted_Forcible_Entry Offenses,Burglary Attempted_Forcible_Entry Clearances,Larceny Pocket-picking Offenses,Larceny Pocket-picking Value_Stolen,Larceny Purse-snatching Offenses,Larceny Purse-snatching Value_Stolen,Larceny Shoplifting Offenses,Larceny Shoplifting Value_Stolen,Larceny From_Motor_Vehicles Offenses,Larceny From_Motor_Vehicles Value_Stolen,Larceny MV_Parts_&_Accessories Offenses,Larceny MV_Parts_&_Accessories Value_Stolen,Larceny Bicycles Offenses,Larceny Bicycles Value_Stolen,Larceny From_Buildings Offenses,Larceny From_Buildings Value_Stolen,Larceny Coin-operated_Machines Offenses,Larceny Coin-operated_Machines Value_Stolen,Larceny All_Other Offenses,Larceny All_Other Value_Stolen,Larceny $200_and_Over Offenses,Larceny $200_and_Over Value_Stolen,Larceny $50_to_$200 Offenses,Larceny $50_to_$200 Value_Stolen,Larceny Under_$50 Offenses,Larceny Under_$50 Value_Stolen,Larceny Clearances,MVTheft Auto Offenses,MVTheft Auto Clearances,MVTheft Trucks_&_Buses Offenses,MVTheft Trucks_&_Buses Clearances,MVTheft Other_Vehicles Offenses,MVTheft Other_Vehicles Clearances,MVTheft Value_Stolen,Arson Structural Offenses,Arson Structural Clearances,Arson Structural Value_Damaged,Arson Mobile Offenses,Arson Mobile Clearances,Arson Mobile Value_Damaged,Arson Other Offenses,Arson Other Clearances,Arson Other Value_Damaged,SmAsslt Offenses,SmAsslt Clearances,Total_Value_Recovered,Murder Weapon Firearm,Murder Weapon Handgun,Murder Weapon Rifle,Murder Weapon Shotgun,Murder Weapon Other_gun,Murder Weapon Knife,Murder Weapon Blunt_Object,Murder Weapon Motor_Vehicle,Murder Weapon Personal_Weap,Murder Weapon Poison,Murder Weapon Explosives,Murder Weapon Fire,Murder Weapon Narcotics,Murder Weapon Asphyxiation,Murder Weapon Other,Murder Weapon Unknown,"Murder Relationship Spouse, Female","Murder Relationship Spouse, Male","Murder Relationship Live-In, Female","Murder Relationship Live-In, Male","Murder Relationship Ex-Live-In, Female","Murder Relationship Ex-Live-In, Male","Murder Relationship Co-Procreator, Female","Murder Relationship Co-Procreator, Male","Murder Relationship Parent, Female","Murder Relationship Parent, Male","Murder Relationship Child, Female","Murder Relationship Child, Male","Murder Relationship Sibling, Female","Murder Relationship Sibling, Male","Murder Relationship Grandparent, Female","Murder Relationship Grandparent, Male","Murder Relationship Grandchild, Female","Murder Relationship Grandchild, Male","Murder Relationship In-law, Female","Murder Relationship In-law, Male","Murder Relationship Stepparent, Female","Murder Relationship Stepparent, Male","Murder Relationship Stepchild, Female","Murder Relationship Stepchild, Male","Murder Relationship Other_Family, Female","Murder Relationship Other_Family, Male","Murder Relationship Neighbor, Female","Murder Relationship Neighbor, Male","Murder Relationship Acquaintance, Female","Murder Relationship Acquaintance, Male","Murder Relationship Boy/Girlfriend, Female","Murder Relationship Boy/Girlfriend, Male","Murder Relationship Babysittee, Female","Murder Relationship Babysittee, Male","Murder Relationship Child_of_Partner, Female","Murder Relationship Child_of_Partner, Male","Murder Relationship Ex-spouse, Female","Murder Relationship Ex-spouse, Male","Murder Relationship Employee, Female","Murder Relationship Employee, Male","Murder Relationship Employer, Female","Murder Relationship Employer, Male","Murder Relationship Friend, Female","Murder Relationship Friend, Male","Murder Relationship Same_Sex_Relat, Female","Murder Relationship Same_Sex_Relat, Male","Murder Relationship Oth_Known_Pers, Female","Murder Relationship Oth_Known_Pers, Male","Murder Relationship Stranger, Female","Murder Relationship Stranger, Male","Murder Relationship Unknown, Female","Murder Relationship Unknown, Male",Murder Circumstance Argument,Murder Circumstance LEOKA,Murder Circumstance Drug_Dealing,Murder Circumstance Gangland,Murder Circumstance Juvenile_Gang,Murder Circumstance Lovers_Quarrel,Murder Circumstance Mercy_Killing,Murder Circumstance Other_Felony,Murder Circumstance Other,Murder Circumstance Unknown,LEOKA Homicides,LEOKA Assault Offenses,LEOKA Assault Clearances
Burlington CSP,8595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,28495,12,13772,0,0,2,690,1,80,0,0,8,4,13,3,0,0,0,0,0,0,0,0,14,8812,2,1420,2,200,2,4723,0,0,16,9850,23,24178,8,789,5,38,2,0,0,0,0,2,0,6500,1,0,1,0,0,0,0,0,0,44,34,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canaan CSP,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1010,3,3202,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8006,7,7766,1,195,1,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canterbury CSP,4925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,437,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,28572,15,45569,0,0,1,190,5,2343,0,0,18,2,5,3,0,0,0,0,0,0,0,0,4,3250,0,0,0,0,1,2680,0,0,9,908,4,6220,5,614,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,29,25,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton PD,9277,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,0,0,0,1,4,6,9810,0,0,2,184,5,730,0,0,6,0,7,3,1,0,0,0,0,0,30,105835,33,2955,7,5703,6,2001,9,29464,0,0,16,7926,45,151523,22,2129,34,232,33,2,0,0,0,0,0,3001,0,0,0,0,0,0,0,0,0,8,4,11830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaplin CSP,2359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11580,5,4671,0,0,1,0,2,1250,0,0,4,1,7,3,0,0,0,0,0,0,0,0,3,4175,0,0,0,0,0,0,0,0,7,11239,7,15176,2,228,1,10,0,1,0,1,0,0,0,9700,0,0,0,0,0,0,0,0,0,19,15,9540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire PD,29956,0,0,0,0,0,0,0,0,0,0,0,0,1,112,0,0,1,269,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,3,0,1,7,6,18,35123,23,146053,0,0,8,11765,14,11488,0,0,35,5,17,3,11,0,0,0,0,0,30,9867,62,33517,32,96368,8,3322,52,232104,0,0,66,86165,160,457456,30,3487,60,400,56,4,0,3,0,4,0,116745,0,0,0,1,0,1,0,0,0,147,135,30277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Chester CSP,3927,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,58490,6,11237,0,0,0,0,0,0,0,0,3,1,6,1,0,0,0,0,0,0,1,966,3,1060,2,4723,0,0,2,2340,0,0,25,105303,27,113990,3,351,3,51,4,0,0,0,0,0,0,0,1,0,40000,0,0,0,0,0,0,14,9,12660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Clinton PD,13744,0,0,0,0,0,1,7,1,0,0,0,0,1,4761,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,2,2,0,0,3,2,4,3,1,0,25,30587,48,62610,0,0,15,37724,46,41714,0,0,25,5,102,28,7,3,0,0,0,0,69,53226,16,9467,9,7892,3,1200,0,0,1,150,154,207694,150,273925,50,5153,52,551,67,6,0,0,0,1,0,28510,0,0,0,1,0,35776,3,0,102,152,118,74499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
Colchester CSP,15271,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,400,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,13,14846,32,128779,0,0,5,12428,17,28149,0,0,42,9,23,5,2,2,0,0,0,0,17,5066,34,16202,4,2400,0,0,7,13855,0,0,43,82678,65,117528,24,2503,16,170,33,2,0,1,1,1,0,17701,1,0,1,1,0,10,1,0,1,106,77,10687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colebrook CSP,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,773,1,950,0,0,0,0,2,56549,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2950,0,0,4,17795,5,20745,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia CSP,5216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,26864,0,0,0,0,2,1080,0,0,8,1,8,0,0,0,0,0,0,0,0,0,5,5957,5,5533,0,0,2,550,0,0,20,39517,28,51030,4,527,0,0,1,4,0,1,1,0,0,51000,0,0,0,0,0,0,0,0,0,36,28,35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornwall CSP,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10324,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,200,0,0,0,0,3,545,0,0,16,12742,14,12895,4,551,2,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry PD,12073,0,0,0,0,0,0,1,0,0,0,1,220,0,0,0,0,2,25444,1,200,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,2,2,2,6985,13,14955,21,61654,3,2314,1,1280,5,3820,21,3,16,1,8,1,1,170,0,0,2,120,30,13027,5,4602,6,2620,5,4782,0,0,62,30150,48,51395,36,3706,27,370,3,5,0,1,0,5,2,43150,1,0,5000,0,0,0,0,0,0,77,50,35633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cromwell PD,13507,0,0,0,0,0,0,1,0,0,0,0,0,6,988,2,868,2,453,1,566,1,500,0,0,3,0,3,2,1,0,5,1,0,0,1,1,3,3,0,0,27,47214,0,0,0,0,21,25288,0,0,0,0,26,2,9,2,13,1,2,100,3,961,62,6036,89,47413,37,19468,3,469,63,71532,4,600,27,19514,129,157595,72,7514,89,984,37,9,0,2,0,5,0,119890,0,0,0,1,0,25000,0,0,0,70,49,60893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danbury PD,78552,2,2,0,0,0,0,18,1,3,0,26,4366,6,313,2,375,3,500,2,869,2,4053,5,1215,9,1,7,0,3,2,27,9,2,2,10,3,9,5,26,10,81,240819,110,328616,0,0,15,16678,52,71086,0,0,123,9,103,11,32,1,2,300,3,265,327,55515,321,160677,69,8135,16,5736,301,435963,0,0,138,106104,538,733503,326,34343,313,4849,257,57,2,11,1,12,0,604700,4,1,0,1,0,150,0,0,0,92,49,286738,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0
Darien PD,20577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,7,10004,0,0,2,6546,2,2784,0,0,1,0,10,3,2,1,0,0,0,0,7,2002,61,13850,6,10724,11,3990,8,19032,0,0,33,71124,65,119245,14,1296,47,181,17,6,4,0,0,0,0,24010,0,0,0,0,0,0,0,0,0,78,75,26863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Deep River CSP,4839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,6534,7,9795,0,0,1,68,7,1545,0,0,5,1,11,1,0,0,0,0,0,0,5,293,7,5809,0,0,0,0,2,1402,0,0,17,28696,24,35975,1,100,6,125,10,6,5,0,0,1,0,43200,0,0,0,0,0,0,0,0,0,46,45,29907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby PD,13004,0,0,0,0,0,0,2,4,0,0,3,287,4,669,0,0,1,2750,0,0,0,0,1,0,2,2,1,0,1,0,5,3,4,2,11,10,7,5,3,3,31,33926,8,32830,1,1,26,29080,0,0,0,0,34,5,26,9,6,2,0,0,0,0,62,11696,93,26713,21,5376,9,3370,42,70393,0,0,51,91512,113,202052,61,6010,104,998,79,27,3,0,0,3,0,193703,0,0,0,0,0,0,0,0,0,79,54,129980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
Durham CSP,6955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3318,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,999,11,43679,0,0,4,22495,5,15557,0,0,6,3,15,2,1,0,0,0,0,0,2,649,6,43946,3,6620,0,0,0,0,0,0,17,30522,21,81124,4,582,3,31,11,2,2,0,0,0,0,3800,0,0,0,0,0,0,0,0,0,40,23,14620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastford CSP,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2950,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5,10013,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,1765,0,0,0,0,0,0,0,0,1,396,2,2160,0,0,1,1,0,1,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Granby CSP,4980,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9970,10,30651,0,0,0,0,3,3651,0,0,5,1,7,3,4,2,0,0,0,0,1,82,14,3880,3,425,0,0,2,7133,0,0,8,4598,14,15063,10,1029,4,26,3,3,1,0,0,3,0,35950,0,0,0,0,0,0,0,0,0,29,20,8346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Haddam CSP,8746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,11980,25,14915,0,0,1,0,7,1197,0,0,24,0,17,4,3,0,0,0,0,0,0,0,14,24732,1,1200,2,494,1,250,0,0,59,92994,52,118505,13,1040,12,125,8,1,0,1,0,0,0,12000,1,0,1,0,0,0,0,0,0,55,42,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Hampton PD,14013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,720,0,0,1,260,1,1,0,0,0,0,2,0,0,0,0,0,1,0,5,5,8,9318,28,31459,14,13050,3,490,2,90,1,900,30,6,24,2,2,0,0,0,1,560,11,2430,13,3839,1,0,5,1060,23,24278,0,0,43,104854,51,135342,17,1494,29,185,19,5,1,0,0,4,1,16300,0,0,0,0,0,0,0,0,0,5,4,12131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Hartford PD,52029,6,3,0,0,0,0,21,12,0,0,17,15626,11,1652,1,535,8,3134,19,13409,5,3165,13,7295,26,4,4,1,9,3,35,14,4,4,22,18,39,34,21,17,100,149558,168,292182,0,0,43,22650,34,38051,0,0,203,38,112,22,30,4,0,0,0,0,193,15962,178,73898,282,73253,66,14701,163,81499,8,3160,180,178559,378,416649,192,20499,500,3884,169,141,2,1,0,12,1,651598,1,0,2,3,0,15002,6,1,12,1176,872,641955,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,35,35
East Haven PD,29582,0,0,0,0,0,0,2,1,1,0,10,1734,6,984,0,0,0,0,2,151,0,0,2,967,6,1,2,1,4,2,8,4,4,4,2,1,12,2,2,1,26,10808,68,113819,0,0,8,1422,18,63251,0,0,68,12,42,4,10,3,0,0,0,0,153,24995,238,81477,19,11666,25,9396,194,272067,0,0,126,156077,259,539592,138,14063,358,2023,156,78,13,0,0,5,0,333590,0,0,0,0,0,0,1,0,1,285,100,234304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
East Lyme CSP,19016,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2484,1,4000,1,1,0,0,1,0,1,1,0,0,1,2,3,2,3,0,17,30815,17,39698,0,0,2,345,10,5044,0,0,26,14,17,12,3,0,0,0,0,0,26,6373,23,17149,7,5212,2,5060,15,27652,3,290,59,308187,78,366400,28,3139,29,384,43,8,0,0,0,5,0,208751,1,1,1,0,0,0,0,0,0,95,65,164503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Easton PD,7631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,74044,0,0,0,0,1,700,9,2,5,3,1,0,0,0,0,0,0,0,3,1690,1,500,2,2999,4,3077,0,0,10,4053,16,12216,1,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East Windsor PD,10304,0,2,0,0,0,0,2,0,0,0,0,0,2,187,0,0,2,97,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,4,3,0,0,3,4,14,12993,22,38340,0,0,8,3993,10,11545,0,0,27,2,24,3,3,0,0,0,0,0,41,4921,66,98660,31,37762,3,476,23,83220,4,1850,80,62475,109,281953,67,6501,72,910,50,14,0,6,0,1,0,93091,4,2,285001,3,1,46701,1,0,50,193,113,23637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
