Agency,Population,Murder Offenses,Murder Clearances,Murder Value_Stolen,NgMansl Offenses,NgMansl Clearances,Rape Value_Stolen,Rape Committed Offenses,Rape Committed Clearances,Rape Attempted Offenses,Rape Attempted Clearances,Robbery Highway Offenses,Robbery Highway Value_Stolen,Robbery Commercial_House Offenses,Robbery Commercial_House Value_Stolen,Robbery Gas/Service_Station Offenses,Robbery Gas/Service_Station Value_Stolen,Robbery Chain_Store Offenses,Robbery Chain_Store Value_Stolen,Robbery Residence Offenses,Robbery Residence Value_Stolen,Robbery Bank Offenses,Robbery Bank Value_Stolen,Robbery Miscellaneous Offenses,Robbery Miscellaneous Value_Stolen,Robbery Firearm Offenses,Robbery Firearm Clearances,Robbery Knife_Cutting_Instrument Offenses,Robbery Knife_Cutting_Instrument Clearances,Robbery Other_Dangerous_Weapon Offenses,Robbery Other_Dangerous_Weapon Clearances,Robbery Hands_Fists_Feet_etc. Offenses,Robbery Hands_Fists_Feet_etc. Clearances,AgAsslt Firearm Offenses,AgAsslt Firearm Clearances,AgAsslt Knife_Cutting_Instrument Offenses,AgAsslt Knife_Cutting_Instrument Clearances,AgAsslt Other_Dangerous_Weapon Offenses,AgAsslt Other_Dangerous_Weapon Clearances,AgAsslt Hands_Fists_Feet_etc. Offenses,AgAsslt Hands_Fists_Feet_etc. Clearances,Burglary Residence_Night Offenses,Burglary Residence_Night Value_Stolen,Burglary Residence_Day Offenses,Burglary Residence_Day Value_Stolen,Burglary Residence_Unknown Offenses,Burglary Residence_Unknown Value_Stolen,Burglary Non-residence_Night Offenses,Burglary Non-residence_Night Value_Stolen,Burglary Non-residence_Day Offenses,Burglary Non-residence_Day Value_Stolen,Burglary Non-residence_Unknown Offenses,Burglary Non-residence_Unknown Value_Stolen,Burglary Forcible_Entry Offenses,Burglary Forcible_Entry Clearances,Burglary Unlawful_Entry-No_Force Offenses,Burglary Unlawful_Entry-No_Force Clearances,Burglary Attempted_Forcible_Entry Offenses,Burglary Attempted_Forcible_Entry Clearances,Larceny Pocket-picking Offenses,Larceny Pocket-picking Value_Stolen,Larceny Purse-snatching Offenses,Larceny Purse-snatching Value_Stolen,Larceny Shoplifting Offenses,Larceny Shoplifting Value_Stolen,Larceny From_Motor_Vehicles Offenses,Larceny From_Motor_Vehicles Value_Stolen,Larceny MV_Parts_&_Accessories Offenses,Larceny MV_Parts_&_Accessories Value_Stolen,Larceny Bicycles Offenses,Larceny Bicycles Value_Stolen,Larceny From_Buildings Offenses,Larceny From_Buildings Value_Stolen,Larceny Coin-operated_Machines Offenses,Larceny Coin-operated_Machines Value_Stolen,Larceny All_Other Offenses,Larceny All_Other Value_Stolen,Larceny $200_and_Over Offenses,Larceny $200_and_Over Value_Stolen,Larceny $50_to_$200 Offenses,Larceny $50_to_$200 Value_Stolen,Larceny Under_$50 Offenses,Larceny Under_$50 Value_Stolen,Larceny Clearances,MVTheft Auto Offenses,MVTheft Auto Clearances,MVTheft Trucks_&_Buses Offenses,MVTheft Trucks_&_Buses Clearances,MVTheft Other_Vehicles Offenses,MVTheft Other_Vehicles Clearances,MVTheft Value_Stolen,Arson Structural Offenses,Arson Structural Clearances,Arson Structural Value_Damaged,Arson Mobile Offenses,Arson Mobile Clearances,Arson Mobile Value_Damaged,Arson Other Offenses,Arson Other Clearances,Arson Other Value_Damaged,SmAsslt Offenses,SmAsslt Clearances,Total_Value_Recovered,Murder Weapon Firearm,Murder Weapon Handgun,Murder Weapon Rifle,Murder Weapon Shotgun,Murder Weapon Other_gun,Murder Weapon Knife,Murder Weapon Blunt_Object,Murder Weapon Motor_Vehicle,Murder Weapon Personal_Weap,Murder Weapon Poison,Murder Weapon Explosives,Murder Weapon Fire,Murder Weapon Narcotics,Murder Weapon Asphyxiation,Murder Weapon Other,Murder Weapon Unknown,"Murder Relationship Spouse, Female","Murder Relationship Spouse, Male","Murder Relationship Live-In, Female","Murder Relationship Live-In, Male","Murder Relationship Ex-Live-In, Female","Murder Relationship Ex-Live-In, Male","Murder Relationship Co-Procreator, Female","Murder Relationship Co-Procreator, Male","Murder Relationship Parent, Female","Murder Relationship Parent, Male","Murder Relationship Child, Female","Murder Relationship Child, Male","Murder Relationship Sibling, Female","Murder Relationship Sibling, Male","Murder Relationship Grandparent, Female","Murder Relationship Grandparent, Male","Murder Relationship Grandchild, Female","Murder Relationship Grandchild, Male","Murder Relationship In-law, Female","Murder Relationship In-law, Male","Murder Relationship Stepparent, Female","Murder Relationship Stepparent, Male","Murder Relationship Stepchild, Female","Murder Relationship Stepchild, Male","Murder Relationship Other_Family, Female","Murder Relationship Other_Family, Male","Murder Relationship Neighbor, Female","Murder Relationship Neighbor, Male","Murder Relationship Acquaintance, Female","Murder Relationship Acquaintance, Male","Murder Relationship Boy/Girlfriend, Female","Murder Relationship Boy/Girlfriend, Male","Murder Relationship Babysittee, Female","Murder Relationship Babysittee, Male","Murder Relationship Child_of_Partner, Female","Murder Relationship Child_of_Partner, Male","Murder Relationship Ex-spouse, Female","Murder Relationship Ex-spouse, Male","Murder Relationship Employee, Female","Murder Relationship Employee, Male","Murder Relationship Employer, Female","Murder Relationship Employer, Male","Murder Relationship Friend, Female","Murder Relationship Friend, Male","Murder Relationship Same_Sex_Relat, Female","Murder Relationship Same_Sex_Relat, Male","Murder Relationship Oth_Known_Pers, Female","Murder Relationship Oth_Known_Pers, Male","Murder Relationship Stranger, Female","Murder Relationship Stranger, Male","Murder Relationship Unknown, Female","Murder Relationship Unknown, Male",Murder Circumstance Argument,Murder Circumstance LEOKA,Murder Circumstance Drug_Dealing,Murder Circumstance Gangland,Murder Circumstance Juvenile_Gang,Murder Circumstance Lovers_Quarrel,Murder Circumstance Mercy_Killing,Murder Circumstance Other_Felony,Murder Circumstance Other,Murder Circumstance Unknown,LEOKA Homicides,LEOKA Assault Offenses,LEOKA Assault Clearances
Franklin CSP,1937,0,0,0,0,0,0,0,0,0,0,1,1841,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,300,2,4275,0,0,1,1341,5,4949,0,0,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550,0,0,10,18361,9,18811,1,100,1,0,1,0,0,1,0,0,0,14000,0,0,0,0,0,0,0,0,0,9,6,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Glastonbury PD,33645,0,0,0,0,0,0,0,1,0,0,0,0,3,1209,0,0,0,0,1,0,0,0,1,256,2,3,0,0,0,0,3,1,0,0,1,1,9,9,2,2,15,49640,29,233525,0,0,6,3681,17,38465,0,0,45,12,16,1,6,0,1,363,0,0,63,22173,28,16950,36,30293,1,402,24,62673,0,0,58,334627,119,461837,47,4899,45,745,53,6,4,1,0,0,0,119312,0,1,0,0,0,0,0,0,0,142,141,349582,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,4,4
Goshen CSP,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1800,0,0,0,0,1,670,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,0,1,2000,0,0,5,9001,6,14000,0,0,1,1,0,1,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,10,4,1600,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Granby PD,10920,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,1607,15,29940,0,0,1,0,0,0,0,0,9,4,8,6,3,0,0,0,0,0,3,5008,19,10499,3,951,1,1100,20,13360,0,0,37,13070,48,41994,14,1785,21,209,12,1,0,0,0,1,0,15000,0,0,0,0,0,0,0,0,0,60,44,19060,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,1,1
Greenwich PD,64493,0,0,0,0,0,0,3,1,0,0,2,540,1,0,0,0,0,0,0,0,1,1,2,70141,0,0,1,0,1,0,4,1,0,0,0,0,3,2,1,0,20,86617,33,313470,0,0,3,925,22,149957,0,0,36,3,38,6,4,2,0,0,0,0,14,18040,56,35078,5,430862,25,26182,81,795076,0,0,162,1622746,242,2921982,52,5647,49,355,38,31,6,0,0,11,0,556882,0,0,0,1,0,100000,2,2,101,41,21,322549,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,3,0
Griswold CSP,11408,0,0,0,0,0,0,2,0,0,0,1,420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,2,2,4,3,9,5,12,125730,8,7830,0,0,4,3045,4,3402,0,0,9,3,18,4,1,0,0,0,0,0,0,0,8,3462,2,3340,1,500,1,6000,0,0,56,52823,45,64779,10,1196,13,150,19,16,3,1,0,1,0,74476,0,0,0,0,0,0,0,0,0,95,68,16718,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Groton City PD,9771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,5,3,120,2,625,0,0,1,10,0,0,0,0,3,0,2,2,1,0,0,0,0,0,0,0,45,32518,4,180,8,2505,54,38906,1,1400,34,21213,68,92224,45,4068,33,430,32,3,1,0,0,1,0,16554,3,1,27001,0,0,0,1,0,1,173,157,9572,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Guilford PD,22587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,800,16,12308,0,0,7,587,2,1219,0,0,11,2,6,2,11,0,0,0,1,109,39,5882,25,2087,1,908,1,700,39,67130,0,0,112,169338,62,242277,29,3274,127,603,27,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,10531,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Haddam CSP,7554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,0,0,0,0,1,2001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,9,11309,0,0,1,4022,2,649,0,0,9,4,4,2,0,0,0,0,0,0,1,1,1,600,0,0,0,0,0,0,0,0,15,20193,13,20484,2,309,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,199,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Hamden PD,60072,0,0,0,0,0,0,7,4,0,0,22,5926,18,68292,0,0,2,714,5,16395,2,4921,13,5827,21,4,4,1,9,6,28,9,5,0,13,10,31,19,196,105,63,114190,102,120706,0,0,18,6983,52,75226,0,0,151,17,52,9,32,2,2,270,6,2010,226,45714,197,60371,65,46752,58,28867,42,34762,0,0,452,518234,534,701702,318,31788,196,3490,218,71,15,2,0,1,0,460148,0,0,0,0,0,0,1,0,200,147,48,84990,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,3,0
Hampton CSP,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,6540,3,2127,0,0,0,0,1,435,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,950,2,5691,0,0,5,6043,7,12683,0,0,1,1,3,1,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,6,3,3615,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Hartford PD,128328,23,15,0,0,0,0,53,16,0,0,444,0,51,0,0,0,0,0,36,0,2,0,24,0,153,29,54,16,38,6,312,71,183,97,194,133,379,246,84,77,302,0,476,0,0,0,179,0,24,0,0,0,847,72,0,0,134,12,140,0,17,0,550,0,1151,0,559,0,78,0,765,0,5,0,151,0,1306,0,626,0,1484,0,521,592,46,1,0,46,3,0,20,5,80620,17,1,107763,8,1,10300,1691,882,0,1,18,,,,1,1,0,1,,,,,0,1,,0,0,,,,1,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,2,2,0,,,1,,,,,,,,0,0,0,0,0,1,0,2,0,14,2,,0,0,,1,,2,7,11,,102,100
Hartland CSP,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1485,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Harwinton CSP,5574,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4395,6,2855,0,0,1,0,5,5516,0,0,6,1,8,1,0,0,0,0,0,0,0,0,2,260,0,0,0,0,2,349,0,0,14,189853,11,190151,2,260,5,51,4,1,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,28,12,16,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Hebron CSP,9087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,27395,6,36102,0,0,1,5000,1,800,0,0,6,1,9,1,0,0,0,0,0,0,0,0,5,8686,0,0,0,0,2,13903,0,0,13,3797,13,26175,2,180,5,31,2,3,3,0,0,0,0,5800,1,0,500,0,0,0,0,0,0,12,6,12475,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Kent CSP,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,11601,5,7280,0,0,0,0,1,100,0,0,1,0,7,2,0,0,0,0,0,0,0,0,1,525,0,0,0,0,0,0,0,0,14,52123,12,52468,2,180,1,0,5,0,0,0,0,1,0,12000,1,0,500,0,0,0,1,0,1,17,4,3040,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Killingly CSP,17386,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1506,0,0,0,0,0,0,0,0,2,2,1,0,1,1,2,1,7,5,16,7203,27,63363,0,0,4,11600,10,56668,0,0,35,7,20,2,2,1,0,0,0,0,14,2528,8,1900,1,2200,0,0,5,10950,0,0,106,207091,83,221029,31,3425,20,215,59,7,0,0,0,0,0,44426,1,1,125000,0,0,0,0,0,0,211,114,46053,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Killingworth CSP,6353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,723,3,12935,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6975,0,0,3,2406,3,9265,1,75,3,41,4,2,0,0,0,0,0,3470,0,0,0,0,0,0,0,0,0,10,8,3500,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Lebanon CSP,7292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3060,15,35250,0,0,0,0,4,11630,0,0,12,1,10,1,0,0,0,0,0,0,2,1319,2,473,1,1200,0,0,1,400,0,0,9,4251,11,7134,4,509,0,0,3,0,0,0,0,2,0,4150,0,0,0,0,0,0,0,0,0,7,3,1483,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Ledyard CSP,15503,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330,0,0,0,0,0,0,1,0,0,0,2,1,3,1,2,1,13,58495,21,56126,0,0,2,18000,5,4378,0,0,20,4,18,3,3,0,0,0,0,0,2,22,2,700,4,6710,2,600,9,10837,0,0,81,677362,63,694131,18,1971,19,129,22,8,1,0,0,1,0,41000,0,0,0,1,0,10000,0,0,0,97,61,18051,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Lisbon CSP,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,3,1,6660,9,18845,0,0,0,0,1,70,0,0,6,1,5,4,0,0,0,0,0,0,67,23295,1,3767,0,0,0,0,3,2660,0,0,43,23447,58,48534,40,4291,16,344,77,3,0,0,0,2,0,34670,0,0,0,0,0,0,0,0,0,19,10,23931,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Litchfield CSP,8778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,9,28043,0,0,0,0,6,8745,0,0,11,1,4,1,0,0,0,0,0,0,1,110,4,7044,8,11431,0,0,4,20695,0,0,34,69554,32,108079,7,687,12,68,13,1,1,1,0,1,0,8722,0,0,0,0,0,0,0,0,0,65,25,7511,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Lyme CSP,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,108794,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1515,2,1475,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16000,2,2,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Madison PD,18850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,75,8,2945,0,0,0,0,4,3802,0,0,4,0,4,2,8,1,1,1,0,0,9,3217,19,14963,1,2,0,0,25,177411,0,0,41,90263,43,282904,27,2736,26,217,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,22856,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Manchester PD,57780,3,3,0,0,0,0,16,5,0,0,14,6111,24,16403,0,0,0,0,3,306,2,0,7,16601,11,7,7,2,2,1,30,18,0,0,10,15,17,19,5,6,58,72955,100,149645,0,0,16,5820,47,71787,0,0,66,17,154,40,1,0,6,1699,2,1080,471,128574,198,97483,58,22620,49,19632,146,75545,7,2000,294,265961,521,570008,358,39758,352,4828,453,48,2,0,0,5,0,339785,3,2,10000,0,0,0,0,0,0,452,330,345823,0,3,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,1,0,0,0,0,0,,,,,0,0,,,,,,,,,,,2,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,3,0,,12,12
Mansfield CSP,21873,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,18964,33,85422,0,0,4,3737,8,3515,0,0,32,5,22,4,1,0,0,0,0,0,47,6553,12,4299,4,3236,1,900,5,5140,0,0,91,141733,67,155327,52,5606,41,928,90,10,5,0,0,2,0,42222,0,0,0,0,0,0,0,0,0,50,24,27174,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Marlborough CSP,6026,0,1,0,0,0,0,1,0,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,36301,8,39868,0,0,0,0,2,172,0,0,9,2,3,2,0,0,0,0,0,0,0,0,0,0,2,2270,0,0,4,2070,0,0,5,5899,9,10069,1,130,1,40,3,0,0,0,0,0,0,0,0,0,0,1,0,7500,0,0,0,15,8,6359,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Meriden PD,61477,0,0,0,0,0,0,18,9,1,1,34,14377,1,210,3,1680,3,960,13,4886,1,2000,30,7116,25,6,6,4,12,8,42,17,5,4,23,20,25,24,18,17,73,99454,156,360874,21,77595,29,47784,97,75196,9,5257,237,30,111,25,37,3,1,0,1,1100,200,70771,161,99141,124,39925,18,3188,136,180547,0,0,331,622939,450,980808,286,32846,236,3957,267,112,22,6,0,28,1,791493,2,1,600,1,0,200,2,1,450,959,885,549591,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,14,13
Middlebury PD,6809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,14424,4,10351,0,0,1,1200,1,1,5,1,4,2,1,0,0,0,0,0,2,106,19,19039,2,101,0,0,11,83644,0,0,19,16104,38,118318,5,554,10,122,7,5,0,0,0,0,0,62864,0,0,0,0,0,0,0,0,0,22,13,49395,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Middlefield CSP,4436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5300,3,4082,0,0,1,5030,1,12150,0,0,3,1,5,1,0,0,0,0,0,0,1,21,1,450,0,0,0,0,0,0,0,0,15,49168,12,49146,3,447,2,46,5,7,0,0,0,1,0,70495,0,0,0,0,0,0,0,0,0,10,5,19629,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Middletown PD,45563,0,0,0,0,0,0,11,2,0,0,2,331,6,946,0,0,0,0,7,978,0,0,7,275,3,1,5,2,2,0,12,4,0,1,8,7,5,2,13,11,24,44367,39,58668,0,0,4,961,20,37798,0,0,46,13,41,7,0,0,3,935,3,1413,106,12907,102,50681,57,43541,37,11030,207,165808,0,0,150,152556,290,425206,121,11573,254,2092,156,60,5,0,0,14,1,455358,0,1,0,0,0,0,0,0,0,800,548,239216,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,9,9
